ID,projects,# of commit,UTC of create,UTC of last modify,# of stars,# of issues,# of forks,# of releases,# of Contributors,# of requests,about,commit url,UTC of buggy commit,UTC of fix commit,start line,end line,defect method,change lines,resource types,root causes,fixed approaches,patch correction,standard libraries,third-party libraries,is interprocedural,key variable name,key variable location,key variable attribute,defect file hash,fix file hash,defect file url,fix file url
688,line/armeria,3842,2015-11-16T04:04:01Z,2023-06-21T15:00:23Z,4284,560,820,218,198,59,"Your go-to microservice framework for any situation, from the creator of Netty et al. You can build any type of microservice leveraging your favorite technologies,  including gRPC, Thrift, Kotlin, Retrofit, Reactive Streams, Spring Boot and Dropwizard.",https://github.com/line/armeria/commit/207e1d0597cce8548793f40bd7696ef4b8bdb3d8,2021-08-03T12:50:19Z,2021-08-03T23:19:36Z,115 ,139 ,grpc-protocol/src/main/java/com/linecorp/armeria/client/grpc/protocol/UnaryGrpcClient.java:execute,"grpc-protocol/src/main/java/com/linecorp/armeria/client/grpc/protocol/UnaryGrpcClient.java:@@ -117,24 +122,25 @@ ",socket,noCloseRPath,try-with,no,,com.linecorp.armeria.common.HttpData,no,msg.content(),grpc-protocol/src/main/java/com/linecorp/armeria/client/grpc/protocol/UnaryGrpcClient.java:137,local variable,9b2eb95875c95712aede1f4292c7f4e43d7fc9b5f7d851cec22203594c074331,9bcaba31650386d9e9fd6e834b3dd260598508185ee4cfc4c0f8b1f1ec405b3b,https://raw.githubusercontent.com/line/armeria/c451b613ad7a384a3bb3c238bb6a3687ee856729/grpc-protocol/src/main/java/com/linecorp/armeria/client/grpc/protocol/UnaryGrpcClient.java,https://raw.githubusercontent.com/line/armeria/207e1d0597cce8548793f40bd7696ef4b8bdb3d8/grpc-protocol/src/main/java/com/linecorp/armeria/client/grpc/protocol/UnaryGrpcClient.java
689,line/armeria,3842,2015-11-16T04:04:01Z,2023-06-21T15:00:23Z,4284,560,820,218,198,59,"Your go-to microservice framework for any situation, from the creator of Netty et al. You can build any type of microservice leveraging your favorite technologies,  including gRPC, Thrift, Kotlin, Retrofit, Reactive Streams, Spring Boot and Dropwizard.",https://github.com/line/armeria/commit/865c94422312490ed7b99e43e670324cebef1d1a,2017-05-11T09:19:25Z,2017-05-12T08:57:58Z,157 ,191 ,grpc/src/main/java/com/linecorp/armeria/server/grpc/UnframedGrpcService.java:frameAndServe,"grpc/src/main/java/com/linecorp/armeria/server/grpc/UnframedGrpcService.java:@@ -159,17 +159,25 @@ ",file,noCloseRPath,try-with,no,,com.linecorp.armeria.internal.grpc.ArmeriaMessageFramer,no,framer,grpc/src/main/java/com/linecorp/armeria/server/grpc/UnframedGrpcService.java:162,local variable,e6b568a8590f2ed498e7ea04051e3f16cce1e864c0ceeeda8857c93e74d474a1,28dc04e3f54bfa8f11b9dbce0d62c16b3f0515ec4cb50c41cf70f0735ddc6f8a,https://raw.githubusercontent.com/line/armeria/7800d65e5c627dac92d78819d544d342668f76fe/grpc/src/main/java/com/linecorp/armeria/server/grpc/UnframedGrpcService.java,https://raw.githubusercontent.com/line/armeria/865c94422312490ed7b99e43e670324cebef1d1a/grpc/src/main/java/com/linecorp/armeria/server/grpc/UnframedGrpcService.java
690,line/armeria,3842,2015-11-16T04:04:01Z,2023-06-21T15:00:23Z,4284,560,820,218,198,59,"Your go-to microservice framework for any situation, from the creator of Netty et al. You can build any type of microservice leveraging your favorite technologies,  including gRPC, Thrift, Kotlin, Retrofit, Reactive Streams, Spring Boot and Dropwizard.",https://github.com/line/armeria/commit/fcd2d72a73218a3dda4c2c89f4908ec1ad12d810,2020-12-28T07:30:59Z,2021-07-31T08:24:18Z,181,186,grpc-protocol/src/main/java/com/linecorp/armeria/client/grpc/protocol/UnaryGrpcClient.java:onNext,"grpc-protocol/src/main/java/com/linecorp/armeria/client/grpc/protocol/UnaryGrpcClient.java@@ -162,40 +189,83 @@ ",file,noCloseRPath,CloseInFinally,no,,io.netty.buffer.ByteBuf,no,buf,grpc-protocol/src/main/java/com/linecorp/armeria/client/grpc/protocol/UnaryGrpcClient.java:182,local variable,d5b9c7392c182a658ede3f7bf9f3608b79ae51e3002f96feb203fec7914fcd5c,bc064cbba79f75abddf148c05fc0d208e0586ad2e27c42d53c7e6ae2a192181d,https://raw.githubusercontent.com/line/armeria/76095befbe1e06447f9576cbe4f7f32b58db6ef7/grpc-protocol/src/main/java/com/linecorp/armeria/client/grpc/protocol/UnaryGrpcClient.java,https://raw.githubusercontent.com/line/armeria/fcd2d72a73218a3dda4c2c89f4908ec1ad12d810/grpc-protocol/src/main/java/com/linecorp/armeria/client/grpc/protocol/UnaryGrpcClient.java
691,line/centraldogma,729,2017-08-29T07:23:31Z,2023-06-23T12:36:55Z,536,142,117,99,32,17,"Highly-available version-controlled service configuration repository based on Git, ZooKeeper and HTTP/2",https://github.com/line/centraldogma/commit/8dbf64e8f4e27adbeaed05b98c2ee697987731ac,2018-04-10T09:50:59Z,2018-04-25T07:41:15Z,637 ,707 ,server/src/main/java/com/linecorp/centraldogma/server/CentralDogma.java:stop,"server/src/main/java/com/linecorp/centraldogma/server/internal/storage/repository/git/GitRepository.java:@@ -225,7 +232,7 @@ server/src/main/java/com/linecorp/centraldogma/server/internal/storage/repository/git/GitRepository.java:@@ -280,15 +287,15 @@ server/src/main/java/com/linecorp/centraldogma/server/internal/storage/repository/git/GitRepository.java:@@ -298,17 +305,47 @@ server/src/main/java/com/linecorp/centraldogma/server/internal/storage/repository/git/GitRepository.java:@@ -1416,7 +1486,7 @@ ",file,noCloseEPath,CloseOnExcep,yes,,com.linecorp.centraldogma.server.internal.storage.project.ProjectManager,yes,pm,server/src/main/java/com/linecorp/centraldogma/server/CentralDogma.java:236,instance variable,d8816dc23c8d911cc19ebf5b6f1d1ecb5c1ae00fa62d9654d6b39975a2d14d20,b3b4d74310cf0c0be3891b1f2dab38166f1b580933f1e94160cabeb025520d9f,https://raw.githubusercontent.com/line/centraldogma/159e355647eada96af1cc27a162312ff09201096/server/src/main/java/com/linecorp/centraldogma/server/CentralDogma.java,https://raw.githubusercontent.com/line/centraldogma/8dbf64e8f4e27adbeaed05b98c2ee697987731ac/server/src/main/java/com/linecorp/centraldogma/server/CentralDogma.java
692,liquibase/liquibase,12432,2011-07-08T20:08:20Z,2023-06-21T21:49:50Z,3918,612,1701,87,311,117,Main Liquibase Source,https://github.com/liquibase/liquibase/commit/4a04c9d1b5b26b3b68c19bc42ddc32ee3716097e,2015-11-16T22:34:05Z,2016-05-12T21:58:17Z,204,233,liquibase-core/src/main/java/liquibase/change/core/CreateProcedureChange.java:generateCheckSum,"liquibase-core/src/main/java/liquibase/change/core/CreateProcedureChange.java@@ -213,22 +213,31 @@",file,noCloseRPath,CloseInFinally,no,java.io.ByteArrayInputStream,,no,stream,liquibase-core/src/main/java/liquibase/change/core/CreateProcedureChange.java:211,local variable,64a6ea088d36bbdabb3c0366a7389661490dcac7d21f6dd172fc64cd5e3f83e5,45131027720e05201f9a4e8207ed05337f4e49f7f2786daafda211db48d9db0e,https://raw.githubusercontent.com/liquibase/liquibase/95d218f27619c95c160b7f2dacd14cb127cdc49d/liquibase-core/src/main/java/liquibase/change/core/CreateProcedureChange.java,https://raw.githubusercontent.com/liquibase/liquibase/4a04c9d1b5b26b3b68c19bc42ddc32ee3716097e/liquibase-core/src/main/java/liquibase/change/core/CreateProcedureChange.java
693,liquibase/liquibase,12432,2011-07-08T20:08:20Z,2023-06-21T21:49:50Z,3918,612,1701,87,311,117,Main Liquibase Source,https://github.com/liquibase/liquibase/commit/95d218f27619c95c160b7f2dacd14cb127cdc49d,2015-11-19T19:39:39Z,2016-05-12T20:05:25Z,45,71,liquibase-core/src/main/java/liquibase/util/StreamUtil.java:getStreamContents,"liquibase-core/src/main/java/liquibase/util/StreamUtil.java@@ -50,25 +50,29 @@",file,noCloseRPath,CloseInFinally,no,java.io.InputStream,,yes,ins,liquibase-core/src/main/java/liquibase/util/StreamUtil.java:45,parameter,e0e7a271da63c90daf0e79c1a29bd0499987b76a7fc5d74a3ce471fcd0f0fd70,bf6d02a8c2f2dac856b89cb9629a4ccba16f123eeb476b8f3c92e206a4fd59c0,https://raw.githubusercontent.com/liquibase/liquibase/d7f0d25e7c4b78856266231f4b44acf6ecc904da/liquibase-core/src/main/java/liquibase/util/StreamUtil.java,https://raw.githubusercontent.com/liquibase/liquibase/95d218f27619c95c160b7f2dacd14cb127cdc49d/liquibase-core/src/main/java/liquibase/util/StreamUtil.java
694,liquibase/liquibase,12432,2011-07-08T20:08:20Z,2023-06-21T21:49:50Z,3918,612,1701,87,311,117,Main Liquibase Source,https://github.com/liquibase/liquibase/commit/a0ca885039b7c87832b0ee363f625b8d370322df,2007-09-10T15:30:14Z,2007-09-13T18:21:20Z,461,476,core/src/java/liquibase/commandline/CommandLineMigrator.java:extract,"core/src/java/liquibase/commandline/CommandLineMigrator.java@@ -465,12 +465,15 @@",file,noCloseEPath,CloseInFinally,yes,"java.io.BufferedInputStream,java.io.BufferedOutputStream,java.io.FileOutputStream",,no,"inStream,outStream","core/src/java/liquibase/commandline/CommandLineMigrator.java:465,466",local variable,5e46d211e3850c1d7b2cee752f2c5f2c26933f2b320f8f0a129c1fb67858ab32,28683539c376e28454a993505f7a513c28f3b578e14ae0d8c5dd98c13335d537,https://raw.githubusercontent.com/liquibase/liquibase/60367208e69bd9defb1e4b9f3ee40567262090f4/core/src/java/liquibase/commandline/CommandLineMigrator.java,https://raw.githubusercontent.com/liquibase/liquibase/a0ca885039b7c87832b0ee363f625b8d370322df/core/src/java/liquibase/commandline/CommandLineMigrator.java
695,liquibase/liquibase,12432,2011-07-08T20:08:20Z,2023-06-21T21:49:50Z,3918,612,1701,87,311,117,Main Liquibase Source,https://github.com/liquibase/liquibase/commit/a0ca885039b7c87832b0ee363f625b8d370322df,2007-09-10T15:30:14Z,2007-09-13T18:21:20Z,21,45,core/src/java/liquibase/dbdoc/ChangeLogWriter.java:writeChangeLog,"core/src/java/liquibase/dbdoc/ChangeLogWriter.java@@ -39,8 +39,11 @@",file,noCloseEPath,CloseInFinally,no,java.io.FileOutputStream,,no,changeLogStream,core/src/java/liquibase/dbdoc/ChangeLogWriter.java:41,local variable,5836aab90ee15e2781ab0482f737d10a8978eaa93fe255c1ebc5c2eada615a93,cffd9f324fc756f0c702bdbdd5e2395914dd752c7e78849d0f5f8d444ac7883e,https://raw.githubusercontent.com/liquibase/liquibase/60367208e69bd9defb1e4b9f3ee40567262090f4/core/src/java/liquibase/dbdoc/ChangeLogWriter.java,https://raw.githubusercontent.com/liquibase/liquibase/a0ca885039b7c87832b0ee363f625b8d370322df/core/src/java/liquibase/dbdoc/ChangeLogWriter.java
696,liquibase/liquibase,12432,2011-07-08T20:08:20Z,2023-06-21T21:49:50Z,3918,612,1701,87,311,117,Main Liquibase Source,https://github.com/liquibase/liquibase/commit/a0ca885039b7c87832b0ee363f625b8d370322df,2007-09-10T15:30:14Z,2007-09-13T18:21:20Z,24,53,core/src/java/liquibase/dbdoc/HTMLListWriter.java:writeHTML,"core/src/java/liquibase/dbdoc/HTMLListWriter.java@@ -24,32 +24,34 @@",file,noCloseEPath,CloseInFinally,no,java.io.FileWriter,,no,fileWriter,core/src/java/liquibase/dbdoc/HTMLListWriter.java:25,local variable,3f141640e9373aded5e4a8c3780906272b407658af4b8e3d27bf6480af538250,db18ea1a1cdd04f930c8992728c0071dff8101fbc3f18af12e744dd284ca9bac,https://raw.githubusercontent.com/liquibase/liquibase/60367208e69bd9defb1e4b9f3ee40567262090f4/core/src/java/liquibase/dbdoc/HTMLListWriter.java,https://raw.githubusercontent.com/liquibase/liquibase/a0ca885039b7c87832b0ee363f625b8d370322df/core/src/java/liquibase/dbdoc/HTMLListWriter.java
697,liquibase/liquibase,12432,2011-07-08T20:08:20Z,2023-06-21T21:49:50Z,3918,612,1701,87,311,117,Main Liquibase Source,https://github.com/liquibase/liquibase/commit/a0ca885039b7c87832b0ee363f625b8d370322df,2007-09-10T15:30:14Z,2007-09-13T18:21:20Z,29,48,core/src/java/liquibase/dbdoc/HTMLWriter.java:writeHTML,"core/src/java/liquibase/dbdoc/HTMLWriter.java@@ -30,20 +33,23 @@",file,noCloseEPath,CloseInFinally,no,java.io.FileWriter,,no,fileWriter,core/src/java/liquibase/dbdoc/HTMLWriter.java:30,local variable,076cd5d04d84a267047029ba519a5919abe159ad05897a58664e3603fd6c7202,ae93a4301368415d06f82fcf7aea53ce764b4c100ace2be31c5fcb2740653ec4,https://raw.githubusercontent.com/liquibase/liquibase/60367208e69bd9defb1e4b9f3ee40567262090f4/core/src/java/liquibase/dbdoc/HTMLWriter.java,https://raw.githubusercontent.com/liquibase/liquibase/a0ca885039b7c87832b0ee363f625b8d370322df/core/src/java/liquibase/dbdoc/HTMLWriter.java
698,liquibase/liquibase,12432,2011-07-08T20:08:20Z,2023-06-21T21:49:50Z,3918,612,1701,87,311,117,Main Liquibase Source,https://github.com/liquibase/liquibase/commit/c72e682888eab054b5c56ad7fa2138710d82baf7,2022-06-30T20:56:15Z,2022-07-20T14:44:08Z,1226,1241,liquibase-core/src/main/java/liquibase/database/AbstractJdbcDatabase.java:close,"liquibase-core/src/main/java/liquibase/database/AbstractJdbcDatabase.java@@ -1224,20 +1222,15 @@",socket,noCloseEPath,try-with,no,,liquibase.database.DatabaseConnection,no,connection,liquibase-core/src/main/java/liquibase/database/AbstractJdbcDatabase.java:1228,local variable,d339f38b707d23e6c862164703be4375c118611e1c6f7d08aa0e18284c2fcd88,cf611c1d42f1f6066949b8c204c77acef22ae353a24263702fa51e41154b9fbc,https://raw.githubusercontent.com/liquibase/liquibase/3d3f8273cc3611afe4328af8895e0afbd922aca3/liquibase-core/src/main/java/liquibase/database/AbstractJdbcDatabase.java,https://raw.githubusercontent.com/liquibase/liquibase/c72e682888eab054b5c56ad7fa2138710d82baf7/liquibase-core/src/main/java/liquibase/database/AbstractJdbcDatabase.java
699,loklak/loklak_server,2801,2015-03-23T18:32:59Z,2022-10-03T21:25:38Z,1387,95,219,1,87,7,"Distributed Open Source twitter and social media message search server that anonymously collects, shares, dumps and indexes data http://api.loklak.org",https://github.com/loklak/loklak_server/commit/da740b591210515a70da5c5311557080eb7410e1,2017-09-16T08:59:10Z,2017-09-29T10:09:49Z,182,189,src/org/loklak/tools/storage/JsonRepository.java:write,"src/org/loklak/tools/storage/JsonRepository.java@@ -183,8 +189,16 @@",file,noCloseEPath,CloseOnExcep,no,,org.loklak.tools.storage.JsonRandomAccessFile ,no,json_log,src/org/loklak/tools/storage/JsonRepository.java:103,instance variable,4ba3a029d0510dcbde99280ea4292567820bae45b09549adcb214b9c9eb4e44e,e1d293bb4a641f735bfef9c8e2aa2dec2f9500bcdf21ada8ec5ca33890d5bcaa,https://raw.githubusercontent.com/loklak/loklak_server/acef0e4e55b405e95452bc5ac30544abd8330aea/src/org/loklak/tools/storage/JsonRepository.java,https://raw.githubusercontent.com/loklak/loklak_server/da740b591210515a70da5c5311557080eb7410e1/src/org/loklak/tools/storage/JsonRepository.java
700,M66B/XPrivacy,8154,2013-05-26T14:08:37Z,2019-09-05T19:16:53Z,2044,71,542,168,69,0,"XPrivacy - The ultimate, yet easy to use, privacy manager",https://github.com/M66B/XPrivacy/commit/05dcd45e9387edc84cd1a5c6e2b147a3f8dcf784,2013-07-13T09:51:48Z,2013-07-13T11:03:56Z,301 ,339 ,src/biz/bokhorst/xprivacy/ActivityApp.java: optionContacts,"src/biz/bokhorst/xprivacy/ActivityApp.java:@@ -302,15 +302,19 @@ ",file,noCloseEPath,CloseInFinally,no,,android.database.Cursor,no,cursor,src/biz/bokhorst/xprivacy/ActivityApp.java:303,local variable,1440dc3afca5d7785c615adc13102f24588b4e074e13332dad9e80d9efdd402a,efb819ec25fe78ae6f526abbc84fe161a531fd02b7b32bd90338df07ec9d4fc6,https://raw.githubusercontent.com/M66B/XPrivacy/c31f92b30344a9ed9af44a319a3463f7fed311ca/src/biz/bokhorst/xprivacy/ActivityApp.java,https://raw.githubusercontent.com/M66B/XPrivacy/05dcd45e9387edc84cd1a5c6e2b147a3f8dcf784/src/biz/bokhorst/xprivacy/ActivityApp.java
701,MachinePublishers/jBrowserDriver,960,2015-01-15T21:12:32Z,2021-03-31T20:54:35Z,803,116,149,42,25,3,"A programmable, embeddable web browser driver compatible with the Selenium WebDriver spec -- headless, WebKit-based, pure Java",https://github.com/MachinePublishers/jBrowserDriver/commit/84a2d98fc9e17c2906746f8b0a2bd4ec3bd8f8bc,2015-01-23T08:53:06Z,2015-01-23T09:22:54Z,257 ,303 ,browser/src/com/machinepublishers/jbrowserdriver/config/StreamHandler.java:injectedStream,"browser/src/com/machinepublishers/jbrowserdriver/Util.java:@@ -31,6 +34,37 @@ ",file,noCloseEPath,CloseInFinally,no,java.util.zip.GZIPInputStream,,no,gzip,browser/src/com/machinepublishers/jbrowserdriver/config/StreamHandler.java:283,local variable,3318728c870cd6e2bde080fa351f1a93796ac013422011d75de1ba4b8286a7c0,20310f6876459a6af1e26a57844f3d133947557e460bd0afcc372d0109d765d5,https://raw.githubusercontent.com/MachinePublishers/jBrowserDriver/e7f14c9fdf7208e3a7d20e39a6aa67dadfa6c0ef/browser/src/com/machinepublishers/jbrowserdriver/config/StreamHandler.java,https://raw.githubusercontent.com/MachinePublishers/jBrowserDriver/84a2d98fc9e17c2906746f8b0a2bd4ec3bd8f8bc/browser/src/com/machinepublishers/jbrowserdriver/config/StreamHandler.java
702,marytts/marytts,4327,2011-12-20T16:44:48Z,2023-04-14T15:17:31Z,2007,120,692,28,40,24,"MARY TTS -- an open-source, multilingual text-to-speech synthesis system written in pure java",https://github.com/marytts/marytts/commit/6c97b350137ebbeacf0454c4660032c7e49bca03,2009-03-10T21:57:27Z,2009-03-10T22:11:54Z,211 ,221 ,java/marytts/util/io/FileUtils.java:accept,"java/marytts/util/io/FileUtils.java:@@ -127,336 +125,304 @@ ",file,noCloseEPath,CloseInFinally,no,java.io.DataInputStream,,no,databasesZip,java/marytts/util/io/FileUtils.java:225,local variable,b1ccd0dd70d160be92790f3c751fbfcce833957561d204166b7cce293548e2a2,a037ae1e92b7ccabb66edd660b97c27df50c7255868946100659298be36cd3d3,https://raw.githubusercontent.com/marytts/marytts/fccdd3fc9e8e5d93a990a10b100465cefeeaab58/java/marytts/util/io/FileUtils.java,https://raw.githubusercontent.com/marytts/marytts/6c97b350137ebbeacf0454c4660032c7e49bca03/java/marytts/util/io/FileUtils.java
